address,lat,lng
4200 w 78th st,41.7516519,-87.7292889
2500 n marmoraa,41.9279769,-87.7734184
8600 s paullina,41.7378456,-87.625588
6400 s wincheser,41.7353923,-87.67004004401974
5400 w altegeld,41.8728299,-87.7596071
3200 n lockwood st,41.9268468,-87.7587043
300 s pulaski av,41.885838,-87.77161002414364
4700 s priceton,41.7262979,-87.6311389705345
2000 n austin,41.916445249999995,-87.80256045
10000 w ohare term 5l,41.96637000000004,-87.84857999999997
02500 n neva,41.9813284,-87.8058188
7 w washington blvd,41.7687601,-87.6010699
6600 n greenveiw,41.9104565,-87.6654968
3000 s v,41.87679455,-87.62486935046377
100 e garnd,41.7127148,-87.6148675
1000 s francisco,41.89938265,-87.69954311254915
6500 w hurlburt,41.9849949,-87.7964957
700 n austinblvd,41.89520345,-87.62373507429783
3600 w garfield,41.89075895,-87.71639510203644
2900 e 98thst,41.968446,-87.7014078
6300 n kostner,41.9407814,-87.7370853
200 w milwaukee,41.9178984,-87.68838334866953
1600 w archer,41.7919525,-87.8005183
7700 w palatine,41.9954887,-87.7951941
3700 w ainslie ave,41.9490553,-87.6531892
7000 w hayes ave,41.9999804,-87.801128
3600 s praire,41.8902501,-88.2230944477082
4700 n greenview,41.8970159,-87.6649335
2 s state,41.8786824,-87.64040777429742
100 n central park ave,41.8899555,-87.7163324
7400 w forerst preserve,41.8902501,-88.2230944477082
400 w upper wacker,41.8869426,-87.6309873
1200 w rsocoe,41.9655987,-87.65999322384117
2500 s central,41.92670835,-87.76643519529998
5500 w washingotn,41.883775150000005,-87.6249741954571
3700 n christiana av,41.9932224,-87.7128515
800 w 43rd st,41.897133249999996,-87.62442335495092
21300 w norwood,41.98952605,-87.82091107167952
4300 s calumet,41.7300347,-87.5792134
300 s lawrence,41.9689268,-87.6584393
3700 n soouthport,41.94381865,-87.66359802212529
7 e delaware pl,41.8992055,-87.6243287
11500 s wentworth ave,41.5008525,-87.6210104
1600 n maplwood,41.85771665,-87.62145073663345
100 w montrose hbr dr,41.96368503295729,-87.63818972786105
07200 n sheridan,41.9538873,-87.654928
7300 s michian,41.8913503,-87.62356470662252
900 n racinea ve,41.745521800000006,-87.65395147461523
9100 s essex ave,41.7297865,-87.56364755517691
3300 w adams street,41.8794322,-87.6295893
6 w 118th st,41.6791747,-87.6737125
4800 s maryland,41.7904074,-87.60488420632774
300 s mlk,41.8848507,-87.61984
4900 w berteau av,41.95725215,-87.75041832756108
4400 w monitor,41.8719959,-87.8934361
900 e 59th,41.787212,-87.5889613
1200 s talman,41.8119816,-87.6906422
1  schiller,41.9566964,-87.84592375780028
1 w i 100 expressway,41.7116221,-87.6314341
3200 n seiminary,41.87484705,-87.70750149948651
3800 n cornelia,41.9456238,-87.6495273
5000 s talman ave,41.802740299999996,-87.69063826239496
5100 w thomas st,41.901415,-87.6741505
300 w montrose h arbor d,41.963308772138966,-87.63624153295727
400 e 64th t,41.7787666,-87.5914472
900 w eastman,41.9074683,-87.6482963
3700 s rhodes,41.7237876,-87.6105648
3200 n octavia,41.9809477,-87.8099106
300 e wacker drv,41.887613,-87.62542243010853
10000 w ohare term5ll,41.96637000000004,-87.84857999999997
1000 e 36th st,41.8293475,-87.6088367
500 e 75st,41.7575985,-87.5987672
1600 n claremont av,41.9108066,-87.6860148
3800 s wells,41.8826344,-87.6338448
1200 w 69st,41.768939,-87.625824
1400 s halsted parkway,41.781946,-87.6447208
4300 n damm,41.975116299999996,-87.68002718175677
3700 w roscow,41.874549,-87.718273
2400 e 76th street,41.7568736,-87.5946508
1400 w jackson,41.8774934,-87.63175787585004
500 w warwick,41.89520345,-87.62373507429783
6400 s bishop st,41.77758305,-87.66079052696261
6700 w huron,41.8950487,-87.6511511
2 e 37th st,41.827043,-87.6198294
2000 w ferdinand,41.8895404,-87.7480711
5900 w fulton blvd dr,41.8864528,-87.7038266
5300 s fairfielda ve,41.7972211,-87.69293908206654
100 e 77th st,41.7550054,-87.5980033
3100 w 50th st,41.8012287,-87.7141022
1700 w north park,41.9108071,-87.67035409006635
100 e 55th,41.79312,-87.7327643
4500 w drake,41.900403999999995,-87.62340144999999
13300 s greenwood,41.6980891,-87.7086616
600 e 46th st,41.78468745,-87.60074932651055
10900 s walden pk way,41.71434843178452,-87.66767046647678
1700 w foster av,41.97628265,-87.67230541953943
2400 e 00 street,41.7589053,-87.5657076
6400 w bosworth,41.9102188,-87.6664815
3800 w gegorge,41.7696824,-87.602139
1700 w 91st place,41.72768935,-87.6655085733707
2600 e 73,41.7623853,-87.5902842
3300 s homan av,41.7725397,-87.7078164
900 w oak,41.8947199,-87.7747177
5100 w grace ave,41.950515,-87.675698
800 n wesl,41.897133249999996,-87.62442335495092
3000 n lamon av,41.93578675,-87.75098024344419
1400 w 71stst,41.90748225,-87.662566069294
1300 n lake shore dr,41.9061665,-87.62583324671752
7100 s aberdeeen,41.7268551,-87.6506624
3000 n kenwood,41.8180255,-87.5996695
1200 w 122nd st,41.6722441,-87.6496499
200 w 56th st,41.7913751,-87.7255616
9700 s mainstee,41.7178554,-87.6616461
6 s clinton st,41.87485085,-87.64171947624223
300 n ashland av,41.887084650000006,-87.6673491835683
7400 s jeffrey,41.76528225,-87.57684721610127
400 e walton,41.89974255,-87.62747636110414
200 e pershing rd,41.74393415,-87.6193392251638
4700 s dorchester av,41.7441445,-87.5904452
11000 s esmond st,41.6927231,-87.6676486
1900 s avers ave,41.8550399,-87.7211017
1800 w belle plaine av,41.95635765,-87.67455390472944
6800 w state st,42.00554175,-87.70033220284054
3100 n central park av,41.937522,-87.71759617572803
1200 n luis munoz marine,41.902865798160946,-87.70555130147183
1 e 84th street,41.7425616,-87.58748235631256
6200 w hoyne,41.994386399999996,-87.68304874692481
1500 w mc dowell,41.8104582,-87.6625938
2800 w homan ave,41.8873748,-87.7110916
4500 s claremont,41.9635409,-87.68771935754717
700 e superior st,41.8955514,-87.6247292
100 e pearso,41.7127148,-87.6148675
400 w 00 st st,41.88890145,-87.62642538975453
3200 n greenviewa ve,41.9397854927423,-87.66628269225846
7 w marble pl,41.8800498,-87.6307951
3200 w potoamc,41.83567335,-87.62572311683039
8900 s essex ave,42.315241,-87.858772
1200 w loyola ave,42.0013525,-87.6613062
2100 n chicago ave,41.918953450000004,-87.74397639607726
8300 s wabash ave,41.88890145,-87.62642538975453
1500 w 18,41.8577763,-87.629955
7600 s colfx,41.7328499,-87.5600549
01300 s california,41.851832,-87.6975705
1600 w pratt bl,41.91454935,-87.66841429556906
6100 s prairiea ve,41.99345175,-87.65581727360149
1100 w hduson,41.9694298,-87.6580263161766
10900 s vernon street,41.6626194,-87.6391579
1 w recirulation rt,41.884250000000065,-87.63244999999995
5900 w barry av,41.9372288,-87.7303387
4200 w 26,41.8455362,-87.6311718
1 e jakson,41.89974255,-87.62747636110414
100 w cermak road,41.8527803,-87.6306584
2900 w st paul,41.815714299999996,-87.69704740073331
7600 s parnell ave,41.756014,-87.63879634008049
10700 s buffalo av,41.7456636,-87.5442769
11400 s princeton,41.7262979,-87.6311389705345
2400 s pulaskir d,41.925860650000004,-87.6394269
2900 w ogde ave,42.1013986,-89.098371
6700 s ashland av,41.77188915,-87.6643912747119
4 n pulaski rd,41.8153938,-87.7237008
5300 s woodland park,41.832310250000006,-87.60984512475166
500 w startford,41.87120045,-87.72283765634174
1900 e 85th st,41.740952,-87.5725056
4300 s damen,41.9597616,-87.67918365642645
1800 w moffat,41.9152247,-87.6849367
1600 e 52nd,41.7986078,-87.7325106
4000 w maypole st,41.8836765,-87.6937559
3100 n notingham,41.7770711,-87.79901928854429
900 s independence bl,41.8846013,-87.6501403
1300 s madison st,41.8033951,-87.59498417891069
6700 w wrightwood,41.92800835,-87.66677547476989
9900 s genoa,41.7192509,-87.65008
1600 w 18th,41.8577763,-87.629955
2800 w mildred,41.69663485,-87.62681244225273
1900 w chciago,41.78468745,-87.60074932651055
3300 s damen,41.83389435,-87.67566024999999
1000 w 87th street,41.7373351,-87.6002968
6800 n oshkosh ave,42.0034707,-87.8172459
1800 s ma,41.9690349,-87.6748936
800 w windosr,41.897133249999996,-87.62442335495092
400  franklin,41.87626855,-87.63572471909632
3900 n oak park av,41.95105075,-87.79646770201367
800 n kennedy,41.897133249999996,-87.62442335495092
6300 n leavitt st,41.996266750000004,-87.68520913684345
8700 s colfax ave,41.7231062,-87.5607388
1300 s spaudling,41.863325200000006,-87.60847475369728
800 s pauilna,41.897133249999996,-87.62442335495092
7600 s damens,41.975116299999996,-87.68002718175677
4700 w shakespeare av,41.9206997,-87.6826218
100 e 24,41.7119369,-87.62266832610655
2000 w dvon,41.91959985,-87.63662848063467
200 s harding ave,41.7004173,-87.7194696
3 e 71st,41.764732800000004,-87.70654444984005
12200 w farwell,42.006806499999996,-87.65862287865417
9800 s escanaba av,41.717137199999996,-87.55415581151433
4500 s pulaski road,41.9899858,-87.7286308
2000 w 72nd street,41.762355,-87.7168327
200 e person,41.88528565,-87.62151459360135
1800 n keeler ave,41.8498891,-87.72955
1300 s seeley,41.7811506,-87.6751671
2500 w congress pkwy,41.875051,-87.689057
1600 w walto,41.89974255,-87.62747636110414
7700  paulina,41.75379375,-87.66625540922733
3100 w arlington place,41.9267388,-87.6440123
2800 w homer,41.916063,-87.7543752
2300  commonwealth,41.924160150000006,-87.63835627464937
1100 s kilbourn,41.94505385,-87.739044020067
800 w 64th st,41.897133249999996,-87.62442335495092
4800 w washtenaw,41.935201500000005,-87.69491307063669
800 w 32nd streret,41.8352097,-87.7157548
3100 n pine grove av,41.9529308,-87.6478914
800 n masssasoit,41.897133249999996,-87.62442335495092
700 w ohio st,41.89520345,-87.62373507429783
5300 w aprker,41.8706906,-87.75822057360101
5100 s hdye park blvd,41.80231035192456,-87.58515301223368
700 e 101st,41.71107365,-87.60532948997053
5800 w roosevelt rd,41.8778911,-88.238621
400 w 81st,41.88890145,-87.62642538975453
7200 s crandon av,41.764240650000005,-87.56921289332386
4400 w carroll ave,41.88708715,-87.73607970809283
3000 w jackson boulevard,41.8774934,-87.63175787585004
1700 w 73rd,41.7605757,-87.7155547
500 w scott st,41.87120045,-87.72283765634174
500 w garnd,41.87120045,-87.72283765634174
10800 s albany ave,41.69695455,-87.69892238291939
6200 w glenlake av,41.992288,-87.6891036
10000 w ohare t 1ly,41.96637000000004,-87.84857999999997
6700 s east end ave,41.4915954,-87.6343234
3500 n congress,41.875338,-87.6575347
11200 s dr king drive,42.319344,-87.8424921
1600 w 14th st,41.8632749,-87.6656172
2400 n oakley,41.92508375,-87.68552208969264
2200 n narragansett ave,41.92016945,-87.78567052416668
2900 w quinn st,41.87844485,-87.63299881724423
6300 s hayes drive,41.7806955,-87.5735265
6300 n ravenswodo,41.975116299999996,-87.68002718175677
24200 s luella,41.712737,-87.5675959
2000 n lincoln pk west,41.91959985,-87.63662848063467
10000 w ohare ter 3ll,41.96637000000004,-87.84857999999997
9700 s charles st,41.7113268,-87.6605104
200 e 32nd place,41.8353438,-87.6113366
1700 e 75th street,41.758665,-87.5975302
4200 w 37th,41.8253607,-87.7026429
500 w 37st,41.87120045,-87.72283765634174
500 e pershing road,41.8238331,-87.6177839
8300 s justine st,41.742818299999996,-87.66193513508601
1400 s soliarity dr,41.8661959,-87.61687658756011
5400 n madison st,41.8813548,-87.6745001
600 n irving park,41.953365,-87.7364471
2100 w wionona,41.969000699999995,-87.68187548660597
5900 n rockwelll,41.8617983,-87.6908273
2100 w gidding st,41.968001599999994,-87.6809925973829
3500 w giles,41.8244779,-87.6197727
7600 s rideland,41.8945563,-87.7848686
3300 s normal,41.83435625,-87.63918734702108
1200 e 76th,41.7568736,-87.5946508
2100 n western av,41.8891569,-87.6881496036317
1500 w 63rd street,41.78085355,-87.58845089783372
100 e 59th pl,41.787212,-87.5889613
10600 s perry av,41.6725354,-87.6248952
3800 n eddy st,41.9901119,-87.7250376
2700 w 69th st,41.768939,-87.625824
1 s cermak road,41.85167455,-87.66923165102952
1800 n larrabee st,41.9072336,-87.6433174
2500 w monroe,41.8805458,-87.6339601
200 s wacker dr lower,41.8875747,-87.6171685
9100 s commecial,41.7457029,-87.5515652
6000 w aldine,42.1175026,-87.90138470143162
3700 w 65th street,41.7753436,-87.71549577486103
2100 w wood st,41.78468745,-87.60074932651055
3400 n sheridan,41.9435874,-87.64141071510724
1900  keystone,41.91151875,-87.7272523741744
71400 s vincennes,41.5079304,-87.6400845
4700 n chester,41.965274550000004,-87.83913928981596
2300 w kirkland,41.9979569,-87.9313964
6900 s dorchester av,41.76974185,-87.59134348236142
1200 e hdye park blvd,41.80243966054587,-87.59663533945414
1 s harper,41.7913631,-87.58943582447826
7900 s emrerald,41.696696700000004,-87.58544399012722
100 w 107th street,40.934369,-90.592405
7700 n ridge,41.9857991,-87.6636148
2400 w 71str,41.7643865,-87.7026559
8300 s madkinaw ave,41.7286906,-87.5428683
1900 s kildare ave,41.91536955,-87.73411039504421
3500 n janssen av,41.9453922,-87.66549582818605
9300 s ada st,41.7247952,-87.65697386447368
4100 s keeler ave,41.8498891,-87.72955
6600 s marshfiled,41.681072650000004,-87.66377476670968
2600 e 100 st,41.7127148,-87.6148675
6000 n bloomingdale,42.071288,-87.7985336
5000 s christina,41.690448,-87.71125967823302
1000 s lafayette,41.8699374,-87.62481002476679
2900 e 86th street,41.7385808,-87.5708045
2200 w harrision,41.875585799999996,-87.63866419141345
7800 s indiana ave,41.75265995,-87.62020692540442
1 n keeler ave,41.9003099,-87.732001
1600 n beach ave,41.85771665,-87.62145073663345
1800 n menomonee,41.9146476,-87.6386435
1700 w 54th,41.796487,-87.6273554
5900 w corltand,41.9160977,-87.6694647
10100 s lowe ave,41.710485500000004,-87.63957218955939
900 n mobile,41.89966125,-87.62560226098088
2400 w 101st st,41.710076,-87.6632864
7900 s richmond st,41.7496647,-87.69656679964349
1300 s harding av,41.7004173,-87.7194696
800 w 104th street,41.7050546,-87.6476435
800 e chicago ave,39.6731314,-104.7895945
10000 s calumet,41.7126286,-87.61540794591842
3500 s cottage,41.6903123,-87.6061579
5300  delphia,41.9801137,-87.8415238
73400 s fairfield,41.7641102,-87.691793
1 s des plain,42.0007389,-87.918549
1800 w potomac,41.9048617,-87.6859745
3800 w fremont,41.889374,-88.205622
3500 s calumeet,41.72987725,-87.54455655346256
8600 n franklin st,41.880175949999995,-87.63473809872312
1100 n altgeld,41.656082,-87.59426050062734
6000 s capenter,42.1175026,-87.90138470143162
5400 w maison,41.88184,-87.6281596077555
5100 w park ave,41.95991855,-87.75499977458327
1 n wolcott,41.8854984,-87.62726118993479
1200 w geoge st,41.7696824,-87.602139
5100 s western ave,41.97432405,-87.68941507059995
4400 s stewart,41.6739232,-87.6336585
900 w winsor,41.7457029,-87.5515652
6000 n ridge boulevard,42.0052087,-87.6801753
1400 w 7st st,41.90748225,-87.662566069294
600 w 65th,41.78468745,-87.60074932651055
1200 w baker,41.9651683,-87.6627365
600 n laramiea ve,41.9543845,-87.7486367
1700 s union av,41.85905295,-87.64514388138616
3000 s rhodes,41.7237876,-87.6105648
9 s clinton,41.87485085,-87.64171947624223
2300 n lincoln park w,41.92410355,-87.63719174756993
1700 w jonquil terrace,42.02131945,-87.67342459037107
7800 s cregrier,41.7551759,-87.5809569
1600 w walden,41.7139743,-87.6676377
4300 s roosevelt rd,41.8778911,-88.238621
200 e 100 pl,41.711531,-87.6030192
900 n meis van der rohe,41.899304077149594,-87.62192112611093
10400 s corlis,40.2262216,-87.8053228
2900  new england,41.932799349999996,-87.79824579019014
6100 s pulaski road,41.9922336,-87.72918634952163
500 w 94th st,41.87120045,-87.72283765634174
4800 s cornel,41.7588232,-87.5984674
1100 w 82nd,41.7454282,-87.6275031
100 w lake shore dr,41.7505181,-87.5422814
2000 w 66th t,41.7725397,-87.7078164
200 w wabash,41.88890145,-87.62642538975453
2100 s christiana ave,41.853447450000004,-87.70923586444175
6200 n talamn,41.9266619,-87.6938183
8700 s mamistee ave,41.7233093,-87.5566216
800 s lake shore drive,41.9009473,-87.6204114
2600 w 64th,41.7771051,-87.7055212
400 s finacial,41.88890145,-87.62642538975453
8700 s bennet,41.721928,-87.5777671
7000 s normal ave,41.5225129,-87.6284504
2500 e 86th st,41.7385808,-87.5708045
2900 w 36th pl,41.8271647,-87.7045277
10800 s egglesotn,41.977984899999996,-87.90932140547852
2100 e 98th street,41.71732135,-87.57378209634251
500 w randolpn,41.87120045,-87.72283765634174
3200 n octavia av,41.9809477,-87.8099106
03600 s hermitage,41.8847169,-87.66912166409278
900 n kingsbury st,41.89966125,-87.62560226098088
5100 w roscoe ave,41.94334,-87.67097
1400 n grenview,41.8661959,-87.61687658756011
200 w montros harbor dr,41.9648886,-87.6359388
1 e 14th place,41.8624149,-87.6265613
3200 n wellington,41.87484705,-87.70750149948651
1 w 108h pl,41.673529599999995,-87.64992511099946
4000 n potomac,41.9045299,-87.7116359
7100 s kimbrk,41.7997795,-87.59558112640593
03200 s green,41.8782946,-87.6389495
400 w james,41.88890145,-87.62642538975453
100 n test,41.88381245,-87.63877027237048
5000 n rutherford,41.9418354,-87.7946075
11800 s loomis boulevard,41.7579476,-87.658779
3300 n oketo av,41.939851000000004,-87.81173255
4200 w ohio,41.8914867,-87.7325256
10000 w ohaer level 3,41.884250000000065,-87.63244999999995
900 n parkside ave,41.89677639999999,-87.7668991
7000 s westerm,41.917118,-88.334174
5200 s lelcaire,41.8158657,-87.7439436
1100 s lowe,41.7989375,-87.64098583088087
11400 s davol,41.6851246,-87.6645848
2200 s pulaski av,41.9096024,-87.72594362495386
4400 s shiedls,41.8137032,-87.6346459
10300 s westerb,41.917118,-88.334174
7100 s yale st,41.76528165,-87.63131042887504
3400 n milwaukeea ve,41.9543845,-87.7486367
10000 w ohare t 3h,41.96637000000004,-87.84857999999997
13200 s saint lawerence,41.8185225,-87.6117287
5100 n winchester ave,41.974921800000004,-87.67808275663137
7400 s south shore,41.76209635,-87.55898737352263
4800 w wrigatwood,41.9142941,-87.7464597
7700 s vincenens,41.7056096,-87.6560882
5300 n canfield,41.9843317,-87.8233547
5100 s newland av,41.79934245,-87.7957097
700 w schubert av,41.9318216,-87.6466995776906
4200 n wipple st,41.955500900000004,-87.79936302437673
4700 w 99th,41.7142123,-87.6430912
1900  lowell,41.9153592,-87.73540739482053
1100 w 112th place,41.690642999999994,-87.64979200840958
4400 s kildare av,41.8709643,-87.7326796
400 n kimball,41.88890145,-87.62642538975453
2300 w winnemac ave,41.9725567,-87.7503644
12300 s wallace ave,42.3194327,-87.861003
8100 s kimbiarkk,41.7460049,-87.66369812572432
700 w 59th streeet,41.7872602,-87.6303025
1100 s christiana,41.901064399999996,-87.71083446094377
28500 w 25th pl,41.846297,-87.641725
5300 s wolcott ave,41.79750235,-87.67222799999999
2800 n milwaukee ave,41.932198650000004,-87.71289898729768
2300 n cleavland,41.8518677,-87.6163847
2500 w pratt blve,42.00501951875456,-87.69267402844942
5300 w iringpark,41.8706906,-87.75822057360101
5600 w california ave,42.0118342,-87.6997345
2200 w cullerton',41.8553566,-87.6318486
9000 s so chgo,41.7657219,-87.5666363
4600 n clifton av,41.916173,-87.6577935
1600 n lawndale av,41.858958400000006,-87.70569801520858
5000 n lawdale,41.85858715,-87.6907011054415
1200 w balmoraal,41.97828715,-87.81385868896842
2000 e 74th street,41.7605702,-87.5896228
13300 s commercial ave,41.65354205,-87.55112546523529
3300 n mobile,41.996454,-87.7853213
6100 s st.lawrence,41.9689268,-87.6584393
1 e adams av,41.867123,-87.62149374058932
1300 w wrightwood ave,41.92907735,-87.6611896666907
1200 w walton,41.89974255,-87.62747636110414
2200 s archer ave,41.8527104,-87.6355865972932
2000 w 119th st,41.6777967,-87.6430488
800 n erie st,41.897133249999996,-87.62442335495092
1200 w 49th street,41.8039953,-87.7357119
2500 n lake shore drive,41.89155285,-87.61226454858122
300 n wacker drive,41.886197,-87.6366277
9200 s baltimore ave,41.7384761,-87.5483211
3300 n nordica,41.9400193,-87.80342825329132
4900 w cornella,41.7710211,-87.6021199
1200 w farrell ave,42.0058468,-87.6949634
7300 w addison st,41.9453893,-87.80963997540292
1800 s aers,41.9342481,-88.0728996
5 s hoyne,41.786509,-87.6768098
3800 w devon,41.9974984,-87.7035092
6200 n nrodica,41.781671,-87.6252175
3200 n kenmore st,41.9217282,-87.6546976
35300 w 26th,41.8455362,-87.6311718
6300 s melvina,41.9952136,-87.7831595392557
2500 w meade,42.0127372,-87.7786321
900 w 69th st,41.768939,-87.625824
1100 w 111th pl,41.6915515,-87.64984109651564
3800  division,41.9030346,-87.72169311430011
6200 s wodolawn,41.78468745,-87.60074932651055
4600 n narragansette,41.9232277,-87.7854194
6200 w schoollllll,41.7822069,-87.59513399943995
1 n st louis,41.859074,-87.7126064
600 n trumbulld,41.8854984,-87.62726118993479
300 e upper acker drive,41.88803817464314,-87.62075874694466
2400 n srpingfield,41.925860650000004,-87.6394269
2900 n milwaukee ave,42.0184512,-87.8071515
300  western,41.86868765,-87.68644732447288
1200 e 46st,41.8114253,-87.6005003
100 e 41st,41.8200857,-87.6026586
6200 s keeler av,41.78029135,-87.72795895
5700 n campbell av,41.98514485,-87.69237616821192
1800 n moffat,41.8568847,-87.7374406
8300 s cregier,41.7551759,-87.5809569
2200 n devon ave,41.9972015,-87.7227862
6700 s lavergne,41.8720227,-87.7491217
4800 s bishop st,41.8067044,-87.66152415498888
600 n wabansia,41.8854984,-87.62726118993479
2100 n lowler,41.920350150000004,-87.64190697677839
2600 n hamiln,41.9458762,-87.6821531
7300 w forest preserve,41.8902501,-88.2230944477082
2500 w chicago av,41.96509405,-87.69147936608448
7400 e 75th,41.7575985,-87.5987672
2000 s leavit,41.85471055,-87.68109337832279
10300 s spaulding,42.3162848,-87.8512319
700 s seeley,41.89520345,-87.62373507429783
02200  lamon,41.949747,-87.7497525
4700 w wilson ave,41.964077,-87.7303302
5600 n rockwell av,41.98336825,-87.69633944669735
1 w 75st,41.89974255,-87.62747636110414
6200 s natoma,41.77929745,-87.78770600826425
2600 n ridgeway ave,41.9158986,-87.7203979
6800 w aitgeld,42.00554175,-87.70033220284054
100 w morse av,42.0080864,-87.6659686
3900 w glady,41.8762407,-87.7206501
3900 w 65th street,41.7754008,-87.72041328704412
1500 w jackson blvd,41.8781142,-87.6399711
1600 w wlton st,41.91454935,-87.66841429556906
100  i294,41.7116221,-87.6314341
4400 w 66th st,41.7725397,-87.7078164
1300 n leaavitt,41.9067453,-87.6822489
2400 w washtenaw,41.935201500000005,-87.69491307063669
6200 s cottage grove ave,41.7073446,-87.6065455
6100 s artesian av,41.78272045,-87.6853437122592
800 n pearson,41.897133249999996,-87.62442335495092
8800 s burely,41.7008117,-87.5449761
4400 s richmond st,41.81354655,-87.6983303324914
1300 w 98thpl,41.863325200000006,-87.60847475369728
3000 s haynes,41.8396334,-87.6571354
7800 s paulian,41.7540083,-87.6659573
10400 s prariei,41.977984899999996,-87.90932140547852
1500 e 66th place,41.7742338,-87.5888115
12800 s commercial av,41.7237552,-87.55955663804349
1100 s ashland av,41.778750450000004,-87.66352759569489
7100 s emerald st,41.7650857,-87.64339609725812
400 e 29,41.8419666,-87.625244
4600 s marshfeild,41.681072650000004,-87.66377476670968
08000 s wolcott,41.7742043,-87.67102042900842
7500 n isham,41.9528225,-87.6534959
500 n jefferson,41.9720465,-87.76288209281495
1800 n 18th st,41.857545,-87.6177481
2100 w congress,41.8751806,-87.6544689
10400 s hamlin ave,41.70393335,-87.71628839841273
4200 w 68th st,41.7701202,-87.6858484
5100 w dakin st,41.9522382,-87.7402446
3200 w 63rds t,41.83567335,-87.62572311683039
800 w lexington,41.897133249999996,-87.62442335495092
400 w chciago ave,41.78468745,-87.60074932651055
1700 s normal blvd,41.7780403,-87.6374762
5500 s indiana av,41.7940907,-87.62117385056482
1600 w colombia,41.91454935,-87.66841429556906
1100 n marcey,41.9145583,-87.6560273
3900 n ridgway,41.9158986,-87.7203979
6400 n oneida,41.997785,-87.8196601
5400 n leavitt,41.9210937,-87.6826355
2000 s farrell st,41.8447683,-87.6565325
900 w 115th pl,41.6849707,-87.6447952
2900 w atlgeld,41.968446,-87.7014078
3600 n clarke,41.9995655,-87.67185394130104
1 n mc cutheon terr,41.9720227,-87.6540691
4700 n lawdale,41.85858715,-87.6907011054415
7100 s yates ave,41.7115859,-87.5645519
7100 s bishiop,41.7172208,-87.60952492716078
3600 s kedzie,41.827283699999995,-87.70649382400894
2800 s avalon,41.7450346,-87.5886584
2300 e 84th st,41.7411551,-87.6698836
1300 s talcott,41.9897566,-87.8150311
3100 e 95th st,41.7215091,-87.6039299
3600 e 108st,41.6990882,-87.5322548
08000 s marshfield,41.681072650000004,-87.66377476670968
2600 s trumbull av,41.6933093,-87.7070376
4400 w palmer ave,41.921525,-87.707322
6500 w 56th st,41.7913751,-87.7255616
4200 w 19th,41.8566288,-87.6324788
600 w 28st,41.78468745,-87.60074932651055
3900 w cermak road,41.8527803,-87.6306584
400 w franklin,41.88890145,-87.62642538975453
3300 w 13th,41.8633666,-87.6920363
4600  clifton,41.916173,-87.6577935
1100 s kedzie,41.6930877,-87.70119342589959
4600 n cumberladn,41.9818453,-87.8364408
2000 w 34th pl,41.831748,-87.6485652
5300 s ashland av,41.778750450000004,-87.66352759569489
8 s whipple,41.897133249999996,-87.62442335495092
7300 w barry,42.01429685,-87.69109611367801
300 s springfield ave,41.87687205,-87.72330306679133
8500 s carpenter st,41.739501149999995,-87.65011976516394
4500 n kilpatrick,41.9635681,-87.7450528
12100 s elizabeth st,41.67377775,-87.65302191773668
2 s springfield,41.9167253,-87.7240885
1500 w 17th street,41.8588486,-87.655591
3400 n lavergne ave,41.942545100000004,-87.7521599751687
4300 s drakea ve,41.8150381982629,-87.71272285944478
900 w maxwell,41.8648278,-87.6417535
700 w kinzie st,41.89520345,-87.62373507429783
500 e marquette,41.7753137,-87.5744373
2 e 101st st,41.7099048,-87.6229652
100 w 66th,41.7725397,-87.7078164
3400 w potoamc,41.9051869,-87.6638848
10600 s sacramento,41.700585700000005,-87.69676149493827
9800 s exchange ave,41.7609223,-87.5616946
5000 s racaine,41.8758843,-87.6593253
7500 s st. lawrence,41.9689268,-87.6584393
2300 e 67th pl,41.7724015,-87.588731
9500 e indiana ave,41.867888,-87.623041
900 e 76th,41.7570037,-87.60272040276074
4100 s evans,42.0375541,-87.6800929
5200 w 53rd place,41.7961433,-87.7109963
700 s alflin,41.89520345,-87.62373507429783
3100 w eastwood ave,41.9649101,-87.7770607
3600 n pars,41.9995655,-87.67185394130104
3500 w 5th ave,41.8719837,-87.7290428
900 s racaine,41.89966125,-87.62560226098088
5200 w irving park,41.9537483,-87.7251605
8500 s apulina,41.7396243,-87.632088
4000 w belden av,41.922444,-87.7438166
5200 s inglside,41.7800057,-87.6016592
200 w 14th pl,41.8617916,-87.6914209
1500 w edgewatwwer,41.8804677,-87.66494085052211
200 n centraal,41.9203614,-87.6330496758443
100 w 200th street,41.712057,-87.6672651
600 w 18th,41.78468745,-87.60074932651055
8900 s colfax,41.7231062,-87.5607388
7500 s blackston,41.7780142,-87.58892644820926
3900 s michgian,41.8913503,-87.62356470662252
4000 w melrose ave,41.9406,-87.6785
2100 w aryyle,41.969000699999995,-87.68187548660597
1 e hug,41.7062501,-87.62946714624815
2000 w barry ave,41.9372288,-87.7303387
9700 s vincennes,41.5079304,-87.6400845
2600 e 78h st,41.7530083,-87.6113305
2400  catalpa,41.8141832,-87.72783074864985
1 e pershing rd,41.7071223,-87.6072188
4800 n hamline,41.9737701,-87.7232845
9300 s claremont,41.7244425,-87.6812338189659
6200 s pulaski ave,38.6990755,-90.1661644
200 w wacker drive,41.87898655,-87.63735548657624
1900 w 93rd st,41.7249201,-87.6478536
300 s schiller,41.95165935,-87.84213515193034
